iter	Passed	Remaining
4781	40133	43792
4782	40141	43784
4783	40149	43775
4784	40158	43766
4785	40166	43758
4786	40174	43749
4787	40182	43741
4788	40191	43732
4789	40199	43724
4790	40207	43715
4791	40215	43706
4792	40223	43698
4793	40231	43689
4794	40239	43680
4795	40247	43671
4796	40255	43663
4797	40264	43654
4798	40272	43645
4799	40280	43637
4800	40289	43628
4801	40297	43620
4802	40305	43611
4803	40313	43602
4804	40321	43594
4805	40330	43586
4806	40338	43577
4807	40346	43568
4808	40354	43560
4809	40363	43552
4810	40371	43543
4811	40380	43535
4812	40388	43527
4813	40397	43519
4814	40405	43510
4815	40414	43502
4816	40422	43494
4817	40431	43485
4818	40439	43477
4819	40448	43469
4820	40456	43460
4821	40465	43452
4822	40473	43444
4823	40481	43435
4824	40490	43427
4825	40498	43419
4826	40507	43410
4827	40515	43402
4828	40523	43393
4829	40531	43384
4830	40540	43376
4831	40548	43368
4832	40557	43360
4833	40565	43351
4834	40573	43343
4835	40582	43335
4836	40590	43326
4837	40599	43318
4838	40607	43309
4839	40615	43301
4840	40624	43293
4841	40632	43284
4842	40641	43276
4843	40649	43267
4844	40657	43258
4845	40665	43250
4846	40674	43241
4847	40682	43233
4848	40690	43224
4849	40698	43215
4850	40706	43207
4851	40714	43198
4852	40722	43190
4853	40731	43181
4854	40739	43172
4855	40747	43164
4856	40755	43155
4857	40763	43146
4858	40771	43138
4859	40779	43129
4860	40788	43120
4861	40796	43112
4862	40804	43103
4863	40812	43094
4864	40820	43086
4865	40829	43077
4866	40837	43069
4867	40845	43060
4868	40853	43051
4869	40861	43043
4870	40869	43034
4871	40877	43025
4872	40885	43016
4873	40893	43008
4874	40902	42999
4875	40910	42991
4876	40918	42982
4877	40926	42973
4878	40934	42965
4879	40942	42956
4880	40951	42948
4881	40959	42939
4882	40967	42930
4883	40975	42921
4884	40983	42913
4885	40991	42904
4886	40999	42895
4887	41007	42886
4888	41015	42878
4889	41023	42869
4890	41032	42861
4891	41040	42852
4892	41048	42843
4893	41056	42834
4894	41064	42826
4895	41072	42817
4896	41080	42809
4897	41089	42800
4898	41097	42791
4899	41105	42783
4900	41113	42774
4901	41121	42765
4902	41129	42757
4903	41138	42748
4904	41146	42739
4905	41154	42731
4906	41162	42722
4907	41170	42713
4908	41178	42705
4909	41186	42696
4910	41195	42688
4911	41203	42679
4912	41211	42670
4913	41219	42661
4914	41227	42653
4915	41235	42644
4916	41243	42636
4917	41252	42627
4918	41260	42618
4919	41268	42610
4920	41276	42601
4921	41284	42592
4922	41292	42584
4923	41300	42575
4924	41308	42566
4925	41316	42558
4926	41325	42549
4927	41333	42540
4928	41341	42532
4929	41349	42523
4930	41358	42515
4931	41366	42506
4932	41374	42497
4933	41382	42489
4934	41390	42480
4935	41398	42472
4936	41406	42463
4937	41414	42454
4938	41423	42446
4939	41431	42437
4940	41439	42429
4941	41447	42420
4942	41455	42411
4943	41463	42402
4944	41471	42394
4945	41479	42385
4946	41487	42376
4947	41495	42367
4948	41503	42359
4949	41511	42350
4950	41520	42341
4951	41528	42333
4952	41536	42324
4953	41544	42315
4954	41552	42306
4955	41560	42298
4956	41568	42289
4957	41576	42281
4958	41584	42272
4959	41593	42263
4960	41601	42255
4961	41609	42246
4962	41617	42238
4963	41625	42229
4964	41633	42220
4965	41642	42212
4966	41650	42203
4967	41658	42194
4968	41666	42186
4969	41674	42177
4970	41682	42169
4971	41690	42160
4972	41698	42151
4973	41706	42142
4974	41715	42134
4975	41723	42126
4976	41731	42117
4977	41739	42108
4978	41748	42100
4979	41756	42091
4980	41764	42083
4981	41772	42074
4982	41780	42065
4983	41788	42057
4984	41796	42048
4985	41805	42040
4986	41813	42031
4987	41821	42023
4988	41830	42014
4989	41838	42005
4990	41847	41997
4991	41855	41989
4992	41863	41980
4993	41872	41972
4994	41880	41964
4995	41890	41958
4996	41899	41949
4997	41908	41941
4998	41916	41933
4999	41925	41925
5000	41933	41917
5001	41942	41908
5002	41950	41900
5003	41959	41892
5004	41967	41883
5005	41976	41875
5006	41984	41867
5007	41992	41858
5008	42000	41849
5009	42008	41841
5010	42017	41832
5011	42025	41824
5012	42033	41815
5013	42041	41806
5014	42049	41797
5015	42057	41789
5016	42065	41780
5017	42073	41771
5018	42081	41762
5019	42089	41754
5020	42098	41745
5021	42106	41737
5022	42114	41728
5023	42122	41719
5024	42130	41711
5025	42139	41703
5026	42147	41694
5027	42155	41686
5028	42164	41677
5029	42172	41669
5030	42180	41660
5031	42188	41651
5032	42196	41643
5033	42204	41634
5034	42212	41625
5035	42221	41617
5036	42229	41609
5037	42237	41600
5038	42245	41591
5039	42253	41583
5040	42262	41574
5041	42270	41565
5042	42278	41557
5043	42286	41548
5044	42294	41539
5045	42302	41531
5046	42310	41522
5047	42318	41513
5048	42326	41505
5049	42334	41496
5050	42343	41488
5051	42351	41479
5052	42359	41470
5053	42367	41462
5054	42375	41453
5055	42383	41445
5056	42391	41436
5057	42400	41427
5058	42408	41419
5059	42416	41410
5060	42425	41402
5061	42433	41393
5062	42441	41385
5063	42449	41376
5064	42457	41367
5065	42466	41359
5066	42474	41351
5067	42482	41342
5068	42490	41333
5069	42498	41325
5070	42507	41316
5071	42515	41308
5072	42523	41299
5073	42531	41291
5074	42539	41282
5075	42547	41273
5076	42555	41265
5077	42563	41256
5078	42572	41247
5079	42580	41238
5080	42588	41230
5081	42596	41221
5082	42604	41213
5083	42612	41204
5084	42620	41195
5085	42628	41187
5086	42636	41178
5087	42645	41170
5088	42653	41161
5089	42661	41152
5090	42669	41144
5091	42677	41135
5092	42685	41126
5093	42693	41118
5094	42701	41109
5095	42709	41100
5096	42717	41091
5097	42724	41082
5098	42732	41073
5099	42740	41064
5100	42748	41056
5101	42757	41047
5102	42765	41038
5103	42773	41029
5104	42781	41021
5105	42789	41012
5106	42797	41004
5107	42805	40995
5108	42813	40986
5109	42821	40978
5110	42830	40969
5111	42837	40960
5112	42845	40952
5113	42854	40943
5114	42862	40934
5115	42870	40926
5116	42878	40917
5117	42886	40909
5118	42894	40900
5119	42902	40891
5120	42911	40883
5121	42919	40874
5122	42927	40865
5123	42935	40857
5124	42943	40848
5125	42951	40840
5126	42959	40831
5127	42967	40822
5128	42975	40813
5129	42983	40805
5130	42991	40796
5131	42999	40787
5132	43007	40779
5133	43015	40770
5134	43024	40761
5135	43032	40753
5136	43040	40744
5137	43048	40735
5138	43056	40727
5139	43064	40718
5140	43072	40710
5141	43080	40701
5142	43088	40692
5143	43097	40684
5144	43105	40675
5145	43113	40667
5146	43121	40658
5147	43129	40649
5148	43137	40641
5149	43146	40632
5150	43154	40624
5151	43162	40615
5152	43170	40606
5153	43178	40598
5154	43186	40589
5155	43194	40581
5156	43202	40572
5157	43210	40563
5158	43218	40554
5159	43226	40546
5160	43235	40537
5161	43243	40528
5162	43251	40520
5163	43259	40511
5164	43267	40502
5165	43275	40494
5166	43283	40485
5167	43291	40476
5168	43299	40468
5169	43307	40459
5170	43315	40450
5171	43323	40441
5172	43331	40433
5173	43339	40424
5174	43347	40416
5175	43356	40407
5176	43364	40399
5177	43372	40390
5178	43380	40382
5179	43388	40373
5180	43397	40364
5181	43405	40356
5182	43413	40347
5183	43421	40338
5184	43429	40330
5185	43437	40321
5186	43445	40313
5187	43453	40304
5188	43461	40295
5189	43469	40286
5190	43478	40278
5191	43486	40270
5192	43494	40261
5193	43502	40252
5194	43510	40244
5195	43519	40235
5196	43527	40227
5197	43535	40218
5198	43543	40210
5199	43551	40201
5200	43560	40193
5201	43568	40184
5202	43576	40175
5203	43584	40167
5204	43592	40158
5205	43601	40150
5206	43609	40141
5207	43617	40133
5208	43625	40124
5209	43633	40115
5210	43641	40107
5211	43649	40098
5212	43657	40090
5213	43665	40081
5214	43673	40072
5215	43682	40064
5216	43690	40055
5217	43698	40047
5218	43706	40038
5219	43714	40029
5220	43723	40021
5221	43731	40012
5222	43739	40004
5223	43747	39995
5224	43755	39987
5225	43763	39978
5226	43772	39970
5227	43780	39961
5228	43788	39952
5229	43796	39944
5230	43804	39935
5231	43812	39926
5232	43820	39918
5233	43828	39909
5234	43836	39901
5235	43845	39892
5236	43853	39884
5237	43861	39875
5238	43869	39866
5239	43877	39858
5240	43885	39849
5241	43893	39841
5242	43902	39832
5243	43910	39823
5244	43918	39815
5245	43926	39807
5246	43934	39798
5247	43942	39789
5248	43950	39781
5249	43958	39772
5250	43967	39764
5251	43975	39755
5252	43983	39746
5253	43991	39738
5254	43999	39729
5255	44007	39721
5256	44016	39712
5257	44024	39704
5258	44032	39695
5259	44040	39687
5260	44049	39678
5261	44057	39669
5262	44065	39661
5263	44073	39652
5264	44081	39643
5265	44089	39635
5266	44097	39626
5267	44105	39618
5268	44113	39609
5269	44121	39600
5270	44130	39592
5271	44138	39583
5272	44145	39574
5273	44153	39566
5274	44161	39557
5275	44170	39549
5276	44178	39540
5277	44186	39531
5278	44194	39523
5279	44203	39514
5280	44211	39506
5281	44219	39497
5282	44227	39489
5283	44235	39480
5284	44243	39471
5285	44252	39463
5286	44260	39454
5287	44268	39446
5288	44276	39437
5289	44284	39429
5290	44292	39420
5291	44300	39412
5292	44309	39403
5293	44317	39394
5294	44325	39386
5295	44333	39377
5296	44341	39369
5297	44349	39360
5298	44357	39351
5299	44365	39343
5300	44374	39334
5301	44382	39326
5302	44390	39317
5303	44398	39309
5304	44406	39300
5305	44415	39292
5306	44423	39283
5307	44431	39275
5308	44439	39266
5309	44447	39257
5310	44455	39249
5311	44463	39240
5312	44471	39232
5313	44480	39223
5314	44488	39214
5315	44496	39206
5316	44504	39197
5317	44512	39188
5318	44520	39180
5319	44528	39171
5320	44536	39163
5321	44544	39154
5322	44552	39145
5323	44560	39137
5324	44569	39129
5325	44577	39120
5326	44585	39111
5327	44593	39103
5328	44601	39094
5329	44609	39085
5330	44618	39077
5331	44626	39068
5332	44634	39060
5333	44642	39051
5334	44650	39042
5335	44658	39034
5336	44666	39025
5337	44674	39017
5338	44682	39008
5339	44691	39000
5340	44699	38991
5341	44707	38983
5342	44715	38974
5343	44723	38965
5344	44731	38957
5345	44740	38948
5346	44748	38940
5347	44756	38931
5348	44764	38923
5349	44772	38914
5350	44780	38905
5351	44788	38897
5352	44796	38888
5353	44804	38879
5354	44812	38871
5355	44821	38862
5356	44829	38854
5357	44837	38845
5358	44845	38836
5359	44853	38828
5360	44861	38819
5361	44869	38810
5362	44877	38802
5363	44885	38793
5364	44893	38785
5365	44901	38776
5366	44910	38768
5367	44918	38759
5368	44926	38750
5369	44934	38742
5370	44942	38733
5371	44950	38725
5372	44958	38716
5373	44966	38707
5374	44974	38699
5375	44982	38690
5376	44991	38682
5377	44999	38673
5378	45007	38664
5379	45015	38656
5380	45023	38647
5381	45031	38639
5382	45039	38630
5383	45047	38621
5384	45055	38613
5385	45063	38604
5386	45071	38595
5387	45079	38587
5388	45087	38578
5389	45095	38569
5390	45104	38561
5391	45112	38552
5392	45120	38544
5393	45128	38535
5394	45136	38527
5395	45144	38518
5396	45152	38510
5397	45160	38501
5398	45169	38492
5399	45177	38484
5400	45185	38475
5401	45193	38467
5402	45201	38458
5403	45209	38449
5404	45217	38441
5405	45225	38432
5406	45233	38424
5407	45241	38415
5408	45250	38406
5409	45257	38398
5410	45266	38389
5411	45274	38380
5412	45282	38372
5413	45290	38363
5414	45298	38354
5415	45306	38346
5416	45314	38337
5417	45322	38329
5418	45330	38320
5419	45338	38311
5420	45346	38303
5421	45354	38294
5422	45362	38286
5423	45370	38277
5424	45378	38268
5425	45387	38260
5426	45395	38251
5427	45403	38243
5428	45411	38234
5429	45419	38226
5430	45427	38217
5431	45436	38209
5432	45444	38200
5433	45452	38191
5434	45460	38183
5435	45468	38174
5436	45476	38166
5437	45484	38157
5438	45492	38148
5439	45500	38140
5440	45508	38131
5441	45516	38122
5442	45524	38114
5443	45533	38105
5444	45541	38097
5445	45549	38089
5446	45557	38080
5447	45565	38071
5448	45573	38063
5449	45581	38054
5450	45589	38046
5451	45598	38037
5452	45606	38028
5453	45614	38020
5454	45622	38011
5455	45630	38003
5456	45638	37994
5457	45646	37985
5458	45654	37977
5459	45662	37968
5460	45670	37960
5461	45678	37951
5462	45686	37942
5463	45694	37934
5464	45702	37925
5465	45711	37917
5466	45719	37908
5467	45727	37899
5468	45735	37891
5469	45743	37882
5470	45751	37874
5471	45759	37865
5472	45767	37856
5473	45775	37848
5474	45783	37839
5475	45792	37831
5476	45800	37822
5477	45808	37813
5478	45816	37805
5479	45824	37796
5480	45832	37788
5481	45841	37779
5482	45848	37771
5483	45856	37762
5484	45865	37753
5485	45873	37745
5486	45881	37737
5487	45890	37728
5488	45898	37720
5489	45906	37711
5490	45914	37703
5491	45922	37694
5492	45930	37686
5493	45938	37677
5494	45946	37668
5495	45955	37660
5496	45963	37651
5497	45971	37643
5498	45979	37634
5499	45987	37625
5500	45995	37617
5501	46003	37609
5502	46011	37600
5503	46019	37591
5504	46027	37583
5505	46036	37574
5506	46044	37566
5507	46052	37557
5508	46060	37548
5509	46068	37540
5510	46077	37532
5511	46085	37523
5512	46093	37514
5513	46101	37506
5514	46109	37497
5515	46117	37489
5516	46125	37480
5517	46133	37472
5518	46142	37463
5519	46150	37455
5520	46158	37446
5521	46166	37438
5522	46174	37429
5523	46182	37421
5524	46190	37412
5525	46199	37404
5526	46206	37395
5527	46214	37386
5528	46222	37377
5529	46230	37368
5530	46238	37360
5531	46246	37351
5532	46254	37342
5533	46262	37334
5534	46270	37325
5535	46278	37317
5536	46286	37308
5537	46294	37299
5538	46302	37291
5539	46310	37282
5540	46319	37274
5541	46326	37265
5542	46334	37256
5543	46343	37248
5544	46351	37239
5545	46359	37231
5546	46367	37222
5547	46375	37214
5548	46383	37205
5549	46391	37197
5550	46400	37188
5551	46408	37179
5552	46416	37171
5553	46424	37162
5554	46432	37154
5555	46440	37145
5556	46448	37137
5557	46456	37128
5558	46464	37119
5559	46472	37111
5560	46481	37102
5561	46489	37094
5562	46497	37085
5563	46505	37076
5564	46513	37068
5565	46521	37060
5566	46529	37051
5567	46537	37043
5568	46546	37034
5569	46554	37026
5570	46562	37017
5571	46570	37009
5572	46578	37000
5573	46586	36991
5574	46594	36983
5575	46603	36974
5576	46611	36966
5577	46619	36957
5578	46627	36949
5579	46635	36940
5580	46643	36932
5581	46651	36923
5582	46659	36914
5583	46667	36906
5584	46675	36897
5585	46683	36889
5586	46692	36880
5587	46700	36872
5588	46708	36863
5589	46716	36854
5590	46724	36846
5591	46732	36837
5592	46740	36829
5593	46748	36820
5594	46756	36812
5595	46765	36803
5596	46773	36795
5597	46781	36786
5598	46789	36777
5599	46797	36769
5600	46805	36761
5601	46813	36752
5602	46821	36743
5603	46829	36735
5604	46838	36726
5605	46846	36718
5606	46854	36709
5607	46862	36701
5608	46870	36692
5609	46878	36684
5610	46887	36675
5611	46895	36667
5612	46903	36658
5613	46911	36649
5614	46919	36641
5615	46927	36633
5616	46935	36624
5617	46943	36615
5618	46951	36607
5619	46959	36598
5620	46968	36590
5621	46976	36581
5622	46983	36572
5623	46992	36564
5624	47000	36555
5625	47008	36547
5626	47016	36538
5627	47024	36529
5628	47032	36521
5629	47040	36512
5630	47048	36504
5631	47056	36495
5632	47064	36487
5633	47072	36478
5634	47080	36469
5635	47089	36461
5636	47097	36452
5637	47105	36444
5638	47113	36435
5639	47121	36427
5640	47129	36418
5641	47138	36410
5642	47146	36401
5643	47154	36393
5644	47162	36384
5645	47170	36376
5646	47178	36367
5647	47186	36359
5648	47194	36350
5649	47202	36341
5650	47211	36333
5651	47219	36325
5652	47227	36316
5653	47235	36307
5654	47243	36299
5655	47251	36290
5656	47259	36282
5657	47267	36273
5658	47275	36265
5659	47283	36256
5660	47292	36248
5661	47300	36239
5662	47308	36230
5663	47316	36222
5664	47324	36213
5665	47332	36205
5666	47340	36196
5667	47348	36188
5668	47356	36179
5669	47364	36170
5670	47373	36162
5671	47380	36153
5672	47389	36145
5673	47397	36136
5674	47405	36128
5675	47413	36119
5676	47421	36110
5677	47429	36102
5678	47437	36093
5679	47445	36085
5680	47453	36076
5681	47461	36068
5682	47469	36059
5683	47477	36051
5684	47485	36042
5685	47494	36034
5686	47502	36025
5687	47510	36017
5688	47518	36008
5689	47526	35999
5690	47534	35991
5691	47542	35982
5692	47550	35974
5693	47558	35965
5694	47567	35957
5695	47575	35948
5696	47583	35940
5697	47591	35931
5698	47599	35923
5699	47607	35914
5700	47615	35906
5701	47623	35897
5702	47632	35889
5703	47640	35880
5704	47648	35871
5705	47656	35863
5706	47664	35854
5707	47672	35846
5708	47681	35838
5709	47689	35829
5710	47697	35821
5711	47705	35812
5712	47713	35803
5713	47721	35795
5714	47729	35786
5715	47737	35778
5716	47746	35769
5717	47754	35761
5718	47761	35752
5719	47769	35743
5720	47778	35735
5721	47786	35726
5722	47794	35718
5723	47802	35709
5724	47810	35701
5725	47819	35693
5726	47829	35686
5727	47839	35678
5728	47848	35670
5729	47858	35664
5730	47867	35656
5731	47875	35647
5732	47884	35639
5733	47893	35632
5734	47902	35623
5735	47915	35619
5736	47926	35612
5737	47935	35605
5738	47944	35596
5739	47952	35588
5740	47960	35580
5741	47968	35571
5742	47977	35563
5743	47985	35554
5744	47993	35545
5745	48001	35537
5746	48010	35529
5747	48018	35521
5748	48026	35512
5749	48035	35504
5750	48043	35496
5751	48052	35487
5752	48060	35479
5753	48068	35470
5754	48076	35462
5755	48085	35454
5756	48094	35446
5757	48102	35437
5758	48110	35429
5759	48119	35420
5760	48127	35412
5761	48135	35404
5762	48143	35395
5763	48152	35387
5764	48160	35378
5765	48168	35370
5766	48176	35362
5767	48185	35353
5768	48193	35345
5769	48201	35336
5770	48210	35328
5771	48218	35320
5772	48226	35311
5773	48234	35303
5774	48242	35294
5775	48251	35286
5776	48259	35277
5777	48267	35269
5778	48275	35260
5779	48283	35252
5780	48292	35243
5781	48300	35235
5782	48309	35227
5783	48317	35218
5784	48325	35210
5785	48334	35202
5786	48342	35193
5787	48350	35185
5788	48358	35176
5789	48366	35168
5790	48375	35159
5791	48383	35151
5792	48391	35143
5793	48400	35134
5794	48408	35126
5795	48416	35117
5796	48424	35109
5797	48432	35100
5798	48440	35092
5799	48448	35083
5800	48457	35075
5801	48465	35066
5802	48473	35058
5803	48481	35049
5804	48489	35041
5805	48498	35032
5806	48506	35024
5807	48514	35015
5808	48522	35007
5809	48530	34999
5810	48539	34990
5811	48547	34982
5812	48556	34974
5813	48565	34966
5814	48573	34957
5815	48581	34949
5816	48589	34940
5817	48598	34932
5818	48606	34923
5819	48614	34915
5820	48622	34907
5821	48631	34898
5822	48639	34890
5823	48647	34881
5824	48655	34873
5825	48664	34865
5826	48672	34856
5827	48680	34848
5828	48688	34839
5829	48696	34831
5830	48705	34822
5831	48713	34814
5832	48721	34805
5833	48729	34797
5834	48737	34788
5835	48746	34780
5836	48754	34772
5837	48762	34763
5838	48770	34755
5839	48778	34746
5840	48787	34738
5841	48795	34729
5842	48803	34721
5843	48811	34712
5844	48820	34704
5845	48828	34696
5846	48836	34687
5847	48845	34679
5848	48853	34670
5849	48861	34662
5850	48869	34654
5851	48878	34645
5852	48886	34637
5853	48894	34628
5854	48902	34620
5855	48911	34612
5856	48919	34603
5857	48927	34595
5858	48935	34586
5859	48944	34578
5860	48952	34569
5861	48960	34561
5862	48968	34553
5863	48977	34544
5864	48985	34536
5865	48993	34527
5866	49001	34519
5867	49010	34510
5868	49018	34502
5869	49026	34493
5870	49035	34485
5871	49043	34477
5872	49051	34468
5873	49059	34460
5874	49067	34451
5875	49076	34443
5876	49084	34434
5877	49092	34426
5878	49100	34418
5879	49108	34409
5880	49117	34401
5881	49125	34392
5882	49133	34384
5883	49141	34375
5884	49150	34367
5885	49158	34359
5886	49166	34350
5887	49174	34341
5888	49182	34333
5889	49190	34324
5890	49199	34316
5891	49207	34308
5892	49215	34300
5893	49224	34291
5894	49232	34283
5895	49240	34274
5896	49248	34266
5897	49256	34257
5898	49265	34249
5899	49274	34241
5900	49282	34233
5901	49291	34224
5902	49298	34216
5903	49306	34207
5904	49314	34198
5905	49322	34190
5906	49330	34181
5907	49338	34172
5908	49346	34164
5909	49354	34155
5910	49362	34147
5911	49370	34138
5912	49379	34130
5913	49387	34121
5914	49395	34113
5915	49404	34105
5916	49412	34096
5917	49420	34088
5918	49428	34079
5919	49437	34071
5920	49445	34063
5921	49453	34054
5922	49462	34046
5923	49470	34037
5924	49478	34029
5925	49486	34021
5926	49495	34012
5927	49503	34004
5928	49511	33995
5929	49519	33987
5930	49528	33979
5931	49536	33970
5932	49544	33962
5933	49552	33953
5934	49561	33945
5935	49569	33937
5936	49577	33928
5937	49586	33920
5938	49594	33911
5939	49602	33903
5940	49610	33895
5941	49619	33886
5942	49627	33878
5943	49635	33869
5944	49643	33861
5945	49652	33852
5946	49660	33844
5947	49668	33835
5948	49676	33827
5949	49684	33819
5950	49693	33810
5951	49701	33802
5952	49709	33793
5953	49717	33785
5954	49725	33776
5955	49734	33768
5956	49742	33760
5957	49750	33751
5958	49758	33743
5959	49767	33734
5960	49775	33726
5961	49783	33717
5962	49791	33709
5963	49799	33700
5964	49808	33692
5965	49816	33684
5966	49824	33675
5967	49833	33667
5968	49841	33659
5969	49849	33650
5970	49857	33642
5971	49866	33634
5972	49875	33625
5973	49883	33617
5974	49891	33609
5975	49900	33601
5976	49908	33592
5977	49917	33584
5978	49925	33575
5979	49933	33567
5980	49941	33558
5981	49949	33550
5982	49957	33541
5983	49965	33533
5984	49974	33524
5985	49982	33516
5986	49990	33508
5987	49998	33499
5988	50007	33491
5989	50015	33482
5990	50023	33474
5991	50031	33465
5992	50039	33457
5993	50047	33448
5994	50056	33440
5995	50064	33431
5996	50072	33423
5997	50080	33414
5998	50088	33406
5999	50096	33397
6000	50105	33389
6001	50113	33381
6002	50121	33372
6003	50130	33364
6004	50138	33355
6005	50146	33347
6006	50154	33339
6007	50162	33330
6008	50171	33322
6009	50179	33313
6010	50187	33305
6011	50196	33297
6012	50204	33288
6013	50212	33280
6014	50221	33271
6015	50229	33263
6016	50237	33255
6017	50245	33246
6018	50254	33238
6019	50262	33229
6020	50270	33221
6021	50278	33213
6022	50286	33204
6023	50294	33195
6024	50303	33187
6025	50311	33179
6026	50319	33170
6027	50328	33162
6028	50336	33153
6029	50344	33145
6030	50352	33137
6031	50360	33128
6032	50368	33120
6033	50376	33111
6034	50384	33102
6035	50393	33094
6036	50401	33086
6037	50409	33077
6038	50418	33069
6039	50426	33061
6040	50435	33052
6041	50443	33044
6042	50451	33036
6043	50459	33027
6044	50467	33018
6045	50476	33010
6046	50484	33002
6047	50492	32993
6048	50501	32985
6049	50509	32977
6050	50518	32969
6051	50526	32960
6052	50534	32952
6053	50542	32943
6054	50551	32935
6055	50559	32927
6056	50567	32918
6057	50576	32910
6058	50584	32901
6059	50592	32893
6060	50601	32885
6061	50609	32877
6062	50617	32868
6063	50626	32860
6064	50634	32851
6065	50643	32843
6066	50651	32835
6067	50659	32826
6068	50667	32818
6069	50675	32809
6070	50684	32801
6071	50692	32793
6072	50700	32784
6073	50708	32776
6074	50717	32767
6075	50725	32759
6076	50734	32751
6077	50742	32742
6078	50750	32734
6079	50758	32725
6080	50766	32717
6081	50775	32709
6082	50783	32700
6083	50791	32692
6084	50799	32683
6085	50807	32675
6086	50816	32666
6087	50824	32658
6088	50832	32650
6089	50840	32641
6090	50849	32633
6091	50857	32624
6092	50865	32616
6093	50873	32607
6094	50882	32599
6095	50891	32591
6096	50899	32583
6097	50907	32574
6098	50915	32566
6099	50923	32557
6100	50932	32549
6101	50940	32541
6102	50948	32532
6103	50956	32524
6104	50965	32515
6105	50973	32507
6106	50981	32499
6107	50989	32490
6108	50998	32482
6109	51006	32473
6110	51014	32465
6111	51022	32456
6112	51031	32448
6113	51039	32439
6114	51047	32431
6115	51055	32423
6116	51063	32414
6117	51071	32406
6118	51079	32397
6119	51088	32389
6120	51096	32380
6121	51104	32372
6122	51113	32364
6123	51121	32355
6124	51129	32347
6125	51138	32339
6126	51146	32330
6127	51154	32322
6128	51162	32313
6129	51171	32305
6130	51179	32297
6131	51187	32288
6132	51195	32280
6133	51204	32271
6134	51212	32263
6135	51221	32255
6136	51229	32246
6137	51237	32238
6138	51245	32229
6139	51254	32221
6140	51262	32213
6141	51270	32204
6142	51278	32196
6143	51286	32187
6144	51295	32179
6145	51303	32171
6146	51311	32162
6147	51319	32154
6148	51328	32145
6149	51336	32137
6150	51344	32129
6151	51352	32120
6152	51360	32111
6153	51368	32103
6154	51377	32095
6155	51385	32086
6156	51393	32078
6157	51402	32070
6158	51410	32061
6159	51418	32053
6160	51427	32044
6161	51435	32036
6162	51443	32027
6163	51451	32019
6164	51459	32010
6165	51467	32002
6166	51476	31994
6167	51484	31985
6168	51492	31977
6169	51500	31968
6170	51508	31960
6171	51516	31951
6172	51525	31943
6173	51533	31935
6174	51541	31926
6175	51550	31918
6176	51558	31909
6177	51566	31901
6178	51574	31892
6179	51582	31884
6180	51590	31876
6181	51599	31867
6182	51607	31859
6183	51615	31850
6184	51623	31842
6185	51632	31833
6186	51640	31825
6187	51648	31816
6188	51656	31808
6189	51664	31800
6190	51673	31791
6191	51681	31783
6192	51689	31774
6193	51697	31766
6194	51705	31757
6195	51714	31749
6196	51722	31741
6197	51730	31732
6198	51738	31724
6199	51746	31715
6200	51754	31707
6201	51763	31698
6202	51771	31690
6203	51779	31681
6204	51787	31673
6205	51796	31665
6206	51804	31656
6207	51812	31648
6208	51820	31639
6209	51828	31631
6210	51837	31623
6211	51845	31614
6212	51853	31606
6213	51861	31597
6214	51869	31589
6215	51878	31581
6216	51886	31572
6217	51894	31564
6218	51902	31555
6219	51910	31547
6220	51919	31538
6221	51927	31530
6222	51935	31521
6223	51943	31513
6224	51951	31504
6225	51960	31496
6226	51968	31488
6227	51976	31479
6228	51984	31471
6229	51992	31462
6230	52001	31454
6231	52009	31446
6232	52018	31437
6233	52026	31429
6234	52034	31420
6235	52043	31412
6236	52051	31404
6237	52059	31395
6238	52067	31387
6239	52075	31378
6240	52084	31370
6241	52092	31362
6242	52100	31353
6243	52108	31345
6244	52116	31336
6245	52125	31328
6246	52133	31320
6247	52142	31311
6248	52150	31303
6249	52158	31295
6250	52166	31286
6251	52175	31278
6252	52183	31269
6253	52191	31261
6254	52199	31252
6255	52208	31244
6256	52216	31236
6257	52224	31227
6258	52232	31219
6259	52241	31211
6260	52249	31202
6261	52257	31194
6262	52265	31185
6263	52274	31177
6264	52282	31169
6265	52290	31160
6266	52298	31152
6267	52306	31143
6268	52314	31135
6269	52322	31126
6270	52331	31118
6271	52339	31109
6272	52347	31101
6273	52355	31093
6274	52364	31084
6275	52372	31076
6276	52380	31067
6277	52388	31059
6278	52396	31050
6279	52405	31042
6280	52413	31034
6281	52421	31025
6282	52429	31017
6283	52437	31008
6284	52446	31000
6285	52454	30992
6286	52462	30983
6287	52470	30975
6288	52479	30966
6289	52487	30958
6290	52496	30950
6291	52504	30941
6292	52512	30933
6293	52520	30925
6294	52529	30916
6295	52537	30908
6296	52546	30900
6297	52554	30891
6298	52562	30883
6299	52570	30874
6300	52578	30866
6301	52586	30857
6302	52595	30849
6303	52603	30840
6304	52611	30832
6305	52619	30824
6306	52628	30815
6307	52636	30807
6308	52644	30798
6309	52652	30790
6310	52661	30782
6311	52669	30773
6312	52677	30765
6313	52685	30756
6314	52693	30748
6315	52702	30740
6316	52710	30731
6317	52718	30723
6318	52726	30714
6319	52734	30706
6320	52743	30697
6321	52751	30689
6322	52759	30681
6323	52767	30672
6324	52775	30663
6325	52783	30655
6326	52791	30647
6327	52800	30638
6328	52808	30630
6329	52816	30622
6330	52825	30613
6331	52833	30605
6332	52841	30596
6333	52849	30588
6334	52857	30579
