iter	Logloss
7160	0.1397266538
7165	0.1397178732
7170	0.1397101733
7175	0.139702191
7180	0.1396958051
7185	0.1396855877
7190	0.1396765124
7195	0.1396700282
7200	0.1396623283
7205	0.139655746
7210	0.1396478864
7215	0.1396395111
7220	0.1396336533
7225	0.1396252042
7230	0.1396189535
7235	0.1396117202
7240	0.1396040203
7245	0.1395948099
7250	0.1395883258
7255	0.139581375
7260	0.139574633
7265	0.1395680015
7270	0.1395610384
7275	0.1395532526
7280	0.1395470877
7285	0.1395396703
7290	0.1395319581
7295	0.1395257319
7300	0.1395187442
7305	0.1395102707
7310	0.1395029023
7315	0.1394970814
7320	0.1394901429
7325	0.1394829342
7330	0.1394754185
7335	0.1394685168
7340	0.1394592327
7345	0.1394529205
7350	0.1394457241
7355	0.1394396821
7360	0.1394322647
7365	0.139424749
7370	0.1394180561
7375	0.139410172
7380	0.1394031352
7385	0.1393966142
7390	0.1393868021
7395	0.1393775917
7400	0.1393717461
7405	0.139360227
7410	0.1393539516
7415	0.1393442132
7420	0.139335494
7425	0.1393292064
7430	0.1393201924
7435	0.1393136715
7440	0.1393080347
7445	0.1393003225
7450	0.1392946612
7455	0.1392875999
7460	0.1392788807
7465	0.1392713282
7470	0.1392633335
7475	0.1392564073
7480	0.1392496162
7485	0.1392437583
7490	0.1392351742
7495	0.1392284322
7500	0.1392218253
7505	0.1392127623
7510	0.139206536
7515	0.1391977554
7520	0.1391911731
7525	0.1391849591
7530	0.1391755277
7535	0.1391685032
7540	0.1391616752
7545	0.1391570086
7550	0.1391495666
7555	0.1391436228
7560	0.1391363773
7565	0.1391314651
7570	0.139122009
7575	0.1391147267
7580	0.1391071496
7585	0.1390990813
7590	0.139093862
7595	0.1390849587
7600	0.1390787815
7605	0.1390720764
7610	0.1390638852
7615	0.1390575362
7620	0.1390500696
7625	0.1390431434
7630	0.1390354558
7635	0.1390287506
7640	0.1390189139
7645	0.1390110052
7650	0.1390040667
7655	0.1389956791
7660	0.1389897231
7665	0.1389827845
7670	0.1389756496
7675	0.1389686619
7680	0.1389626322
7685	0.1389560989
7690	0.1389479938
7695	0.1389413623
7700	0.1389326063
7705	0.1389257169
7710	0.1389198222
7715	0.1389132767
7720	0.1389051592
7725	0.1388975699
7730	0.1388891945
7735	0.1388832139
7740	0.1388759561
7745	0.1388709702
7750	0.1388645843
7755	0.1388589353
7760	0.138853102
7765	0.1388461267
7770	0.1388395566
7775	0.1388321146
7780	0.1388220937
7785	0.1388153394
7790	0.1388074307
7795	0.1387997062
7800	0.1387929151
7805	0.1387843433
7810	0.1387772451
7815	0.1387697171
7820	0.1387642032
7825	0.1387570068
7830	0.1387489016
7835	0.1387424789
7840	0.1387352088
7845	0.1387277054
7850	0.1387180283
7855	0.1387091618
7860	0.1387042005
7865	0.1386970777
7870	0.1386898568
7875	0.1386803148
7880	0.1386728114
7885	0.1386671009
7890	0.1386606045
7895	0.1386508906
7900	0.1386457574
7905	0.138636547
7910	0.1386313277
7915	0.1386251875
7920	0.1386179788
7925	0.1386088298
7930	0.1386016579
7935	0.1385941668
7940	0.1385856687
7945	0.1385790617
7950	0.1385723566
7955	0.1385657742
7960	0.138557755
7965	0.1385510375
7970	0.1385440745
7975	0.138538843
7980	0.1385332922
7985	0.1385273361
7990	0.1385198941
7995	0.1385116661
8000	0.1385050101
8005	0.1384971505
8010	0.1384920418
8015	0.1384855454
8020	0.138479442
8025	0.1384731789
8030	0.1384658597
8035	0.138458344
8040	0.1384517862
8045	0.1384448354
8050	0.1384350847
8055	0.1384282444
8060	0.1384228287
8065	0.1384167744
8070	0.1384097376
8075	0.1384038061
8080	0.1383951238
8085	0.1383881976
8090	0.1383816889
8095	0.1383745048
8100	0.1383689539
8105	0.138363133
8110	0.138354819
8115	0.138348249
8120	0.1383417034
8125	0.1383363491
8130	0.1383284404
8135	0.1383199177
8140	0.13831196
8145	0.1383031425
8150	0.1382971005
8155	0.1382893146
8160	0.1382820691
8165	0.1382753762
8170	0.1382697026
8175	0.1382616834
8180	0.1382537625
8185	0.1382467748
8190	0.1382395293
8195	0.1382327259
8200	0.1382266839
8205	0.138220384
8210	0.1382125858
8215	0.1382065683
8220	0.1381944966
8225	0.1381880984
8230	0.138181516
8235	0.1381736565
8240	0.138166939
8245	0.1381607865
8250	0.1381533445
8255	0.1381470323
8260	0.1381411131
8265	0.1381352798
8270	0.1381278746
8275	0.1381217098
8280	0.1381110503
8285	0.1381044188
8290	0.1380975908
8295	0.1380906523
8300	0.1380836647
8305	0.138077156
8310	0.138070328
8315	0.1380630579
8320	0.1380564756
8325	0.1380493528
8330	0.1380432126
8335	0.1380364583
8340	0.1380292128
8345	0.1380228023
8350	0.1380168585
8355	0.1380101288
8360	0.1380036201
8365	0.1379982904
8370	0.1379897431
8375	0.1379845361
8380	0.137977831
8385	0.1379710521
8390	0.1379646171
8395	0.1379580225
8400	0.1379495612
8405	0.13794417
8410	0.1379374648
8415	0.1379318772
8420	0.1379263509
8425	0.1379188844
8430	0.137911602
8435	0.1379038898
8440	0.1378971232
8445	0.1378893005
8450	0.1378826322
8455	0.1378685587
8460	0.1378619518
8465	0.137854608
8470	0.1378475835
8475	0.1378414924
8480	0.1378333258
8485	0.1378263628
8490	0.1378187488
8495	0.1378130875
8500	0.1378080156
8505	0.1378015561
8510	0.1377952193
8515	0.1377884159
8520	0.1377814405
8525	0.1377752512
8530	0.1377684723
8535	0.137761804
8540	0.1377563882
8545	0.1377502725
8550	0.1377449919
8555	0.1377380411
8560	0.1377274676
8565	0.1377211922
8570	0.1377147818
8575	0.1377078801
8580	0.1377000697
8585	0.137693782
8590	0.1376899751
8595	0.1376817225
8600	0.1376764665
8605	0.1376703753
8610	0.1376651438
8615	0.1376580948
8620	0.1376528387
8625	0.1376450774
8630	0.1376390968
8635	0.1376302425
8640	0.1376246303
8645	0.1376201602
8650	0.1376139094
8655	0.1376073516
8660	0.1375982394
8665	0.1375920746
8670	0.1375851606
8675	0.1375795484
8680	0.1375732854
8685	0.1375673416
8690	0.137559261
8695	0.1375528505
8700	0.137546919
8705	0.1375394279
8710	0.1375336683
8715	0.1375271719
8720	0.137520258
8725	0.1375147931
8730	0.1375080511
8735	0.1375000688
8740	0.1374935969
8745	0.1374860935
8750	0.1374802234
8755	0.13747412
8760	0.1374677955
8765	0.1374600833
8770	0.1374536483
8775	0.1374478519
8780	0.1374410853
8785	0.1374353994
8790	0.1374301925
8795	0.1374239785
8800	0.1374181207
8805	0.1374124962
8810	0.1374047963
8815	0.1373985824
8820	0.1373905509
8825	0.1373845212
8830	0.1373763546
8835	0.1373698091
8840	0.1373636565
8845	0.1373577127
8850	0.137350197
8855	0.1373443024
8860	0.1373379411
8865	0.1373315306
8870	0.1373238921
8875	0.1373180589
8880	0.1373118326
8885	0.1373044643
8890	0.1372990363
8895	0.1372938662
8900	0.1372870751
8905	0.137281426
8910	0.1372756787
8915	0.1372681139
8920	0.1372621456
8925	0.1372540036
8930	0.137247065
8935	0.1372417967
8940	0.1372354599
8945	0.1372282758
8950	0.1372218654
8955	0.1372133181
8960	0.1372076322
8965	0.1372007674
8970	0.1371937921
8975	0.1371876272
8980	0.1371815238
8985	0.1371753835
8990	0.1371691204
8995	0.1371631644
9000	0.1371569996
9005	0.1371502821
9010	0.1371429506
9015	0.1371379647
9020	0.1371313823
9025	0.1371243088
9030	0.1371164246
9035	0.1371107756
9040	0.1371059862
9045	0.1370997968
9050	0.1370931407
9055	0.1370872584
9060	0.1370797304
9065	0.1370736147
9070	0.1370666885
9075	0.1370609166
9080	0.1370520132
9085	0.1370458238
9090	0.137039966
9095	0.1370322784
9100	0.1370268013
9105	0.1370192487
9110	0.1370126663
9115	0.137006477
9120	0.1370000542
9125	0.1369938157
9130	0.1369861281
9135	0.1369805282
9140	0.1369719318
9145	0.1369670441
9150	0.1369607319
9155	0.1369531426
9160	0.1369444479
9165	0.1369383077
9170	0.1369320692
9175	0.1369265183
9180	0.1369206482
9185	0.1369148764
9190	0.1369078519
9195	0.1369007538
9200	0.136894724
9205	0.1368893206
9210	0.1368813996
9215	0.1368715752
9220	0.1368640595
9225	0.1368579929
9230	0.1368518035
9235	0.1368461545
9240	0.1368403335
9245	0.1368335546
9250	0.1368264565
9255	0.1368205618
9260	0.1368151584
9265	0.1368085023
9270	0.1368020919
9275	0.1367944657
9280	0.1367878587
9285	0.1367810922
9290	0.1367750747
9295	0.1367689099
9300	0.1367636906
9305	0.1367576855
9310	0.1367507592
9315	0.1367450242
